A shark gave the plate in a bottle to the girl .	* plate ( x _ 4 ) ; * girl ( x _ 10 ) ; shark ( x _ 1 ) AND give . agent ( x _ 2 , x _ 1 ) AND give . theme ( x _ 2 , x _ 4 ) AND give . recipient ( x _ 2 , x _ 10 ) AND plate . nmod . in ( x _ 4 , x _ 7 ) AND bottle ( x _ 7 )	prim_to_subj_common
The cockroach loaned Liam the donut .	* cockroach ( x _ 1 ) ; * donut ( x _ 5 ) ; loan . agent ( x _ 2 , x _ 1 ) AND loan . recipient ( x _ 2 , Liam ) AND loan . theme ( x _ 2 , x _ 5 )	obj_to_subj_common
The girl shipped the cat the brush beside a machine .	* girl ( x _ 1 ) ; * cat ( x _ 4 ) ; * brush ( x _ 6 ) ; ship . agent ( x _ 2 , x _ 1 ) AND ship . recipient ( x _ 2 , x _ 4 ) AND ship . theme ( x _ 2 , x _ 6 ) AND brush . nmod . beside ( x _ 6 , x _ 9 ) AND machine ( x _ 9 )	pp_dative_to_do_dative
Noah shipped Olivia a chair on a bed .	ship . agent ( x _ 1 , Noah ) AND ship . recipient ( x _ 1 , Olivia ) AND ship . theme ( x _ 1 , x _ 4 ) AND chair ( x _ 4 ) AND chair . nmod . on ( x _ 4 , x _ 7 ) AND bed ( x _ 7 )	pp_dative_to_do_dative
The governor teleported a cake in a cabinet to Logan .	* governor ( x _ 1 ) ; teleport . agent ( x _ 2 , x _ 1 ) AND teleport . theme ( x _ 2 , x _ 4 ) AND teleport . recipient ( x _ 2 , Logan ) AND cake ( x _ 4 ) AND cake . nmod . in ( x _ 4 , x _ 7 ) AND cabinet ( x _ 7 )	do_dative_to_pp_dative
A poet baked the cake .	* cake ( x _ 4 ) ; poet ( x _ 1 ) AND bake . agent ( x _ 2 , x _ 1 ) AND bake . theme ( x _ 2 , x _ 4 )	obj_omitted_transitive_to_transitive
Emma supported that the hippo smirked .	* hippo ( x _ 4 ) ; support . agent ( x _ 1 , Emma ) AND support . ccomp ( x _ 1 , x _ 5 ) AND smirk . agent ( x _ 5 , x _ 4 )	only_seen_as_unacc_subj_as_unerg_subj
The boy needed to crawl .	* boy ( x _ 1 ) ; need . agent ( x _ 2 , x _ 1 ) AND need . xcomp ( x _ 2 , x _ 4 ) AND crawl . agent ( x _ 4 , x _ 1 )	prim_to_inf_arg
Charlie gave a spoon to Liam .	give . agent ( x _ 1 , Charlie ) AND give . theme ( x _ 1 , x _ 3 ) AND give . recipient ( x _ 1 , Liam ) AND spoon ( x _ 3 )	obj_to_subj_proper
Emma wired Paula to Sophia .	wire . agent ( x _ 1 , Emma ) AND wire . theme ( x _ 1 , Paula ) AND wire . recipient ( x _ 1 , Sophia )	prim_to_obj_proper
The crocodile shipped the boy a raisin .	* crocodile ( x _ 1 ) ; * boy ( x _ 4 ) ; ship . agent ( x _ 2 , x _ 1 ) AND ship . recipient ( x _ 2 , x _ 4 ) AND ship . theme ( x _ 2 , x _ 6 ) AND raisin ( x _ 6 )	pp_dative_to_do_dative
The teacher teleported the cake on the dog to a bear .	* teacher ( x _ 1 ) ; * cake ( x _ 4 ) ; * dog ( x _ 7 ) ; teleport . agent ( x _ 2 , x _ 1 ) AND teleport . theme ( x _ 2 , x _ 4 ) AND teleport . recipient ( x _ 2 , x _ 10 ) AND cake . nmod . on ( x _ 4 , x _ 7 ) AND bear ( x _ 10 )	do_dative_to_pp_dative
A prisoner attempted to crawl .	prisoner ( x _ 1 ) AND attempt . agent ( x _ 2 , x _ 1 ) AND attempt . xcomp ( x _ 2 , x _ 4 ) AND crawl . agent ( x _ 4 , x _ 1 )	prim_to_inf_arg
The frog yearned to crawl .	* frog ( x _ 1 ) ; yearn . agent ( x _ 2 , x _ 1 ) AND yearn . xcomp ( x _ 2 , x _ 4 ) AND crawl . agent ( x _ 4 , x _ 1 )	prim_to_inf_arg
The dog liked that the hippo danced .	* dog ( x _ 1 ) ; * hippo ( x _ 5 ) ; like . agent ( x _ 2 , x _ 1 ) AND like . ccomp ( x _ 2 , x _ 6 ) AND dance . agent ( x _ 6 , x _ 5 )	only_seen_as_unacc_subj_as_unerg_subj
Grace shipped Emma the cake on the table .	* cake ( x _ 4 ) ; * table ( x _ 7 ) ; ship . agent ( x _ 1 , Grace ) AND ship . recipient ( x _ 1 , Emma ) AND ship . theme ( x _ 1 , x _ 4 ) AND cake . nmod . on ( x _ 4 , x _ 7 )	pp_dative_to_do_dative
Emma liked that Caleb shipped Liam a box .	like . agent ( x _ 1 , Emma ) AND like . ccomp ( x _ 1 , x _ 4 ) AND ship . agent ( x _ 4 , Caleb ) AND ship . recipient ( x _ 4 , Liam ) AND ship . theme ( x _ 4 , x _ 7 ) AND box ( x _ 7 )	pp_dative_to_do_dative
The cat shipped Emma the donut .	* cat ( x _ 1 ) ; * donut ( x _ 5 ) ; ship . agent ( x _ 2 , x _ 1 ) AND ship . recipient ( x _ 2 , Emma ) AND ship . theme ( x _ 2 , x _ 5 )	pp_dative_to_do_dative
Aria baked a girl in the box .	* box ( x _ 6 ) ; bake . agent ( x _ 1 , Aria ) AND bake . theme ( x _ 1 , x _ 3 ) AND girl ( x _ 3 ) AND girl . nmod . in ( x _ 3 , x _ 6 )	obj_omitted_transitive_to_transitive
The customer admired the shark .	* customer ( x _ 1 ) ; * shark ( x _ 4 ) ; admire . agent ( x _ 2 , x _ 1 ) AND admire . theme ( x _ 2 , x _ 4 )	prim_to_obj_common
Noah liked that a cookie was blessed .	like . agent ( x _ 1 , Noah ) AND like . ccomp ( x _ 1 , x _ 6 ) AND cookie ( x _ 4 ) AND bless . theme ( x _ 6 , x _ 4 )	active_to_passive
The shark loved to sneeze .	* shark ( x _ 1 ) ; love . agent ( x _ 2 , x _ 1 ) AND love . xcomp ( x _ 2 , x _ 4 ) AND sneeze . agent ( x _ 4 , x _ 1 )	prim_to_subj_common
Emma declared that a cobra burned .	declare . agent ( x _ 1 , Emma ) AND declare . ccomp ( x _ 1 , x _ 5 ) AND cobra ( x _ 4 ) AND burn . theme ( x _ 5 , x _ 4 )	only_seen_as_transitive_subj_as_unacc_subj
The cat shattered the cake .	* cat ( x _ 1 ) ; * cake ( x _ 4 ) ; shatter . agent ( x _ 2 , x _ 1 ) AND shatter . theme ( x _ 2 , x _ 4 )	unacc_to_transitive
A shark burned Sophia .	shark ( x _ 1 ) AND burn . agent ( x _ 2 , x _ 1 ) AND burn . theme ( x _ 2 , Sophia )	prim_to_subj_common
The girl shipped a journalist the rose beside a road .	* girl ( x _ 1 ) ; * rose ( x _ 6 ) ; ship . agent ( x _ 2 , x _ 1 ) AND ship . recipient ( x _ 2 , x _ 4 ) AND ship . theme ( x _ 2 , x _ 6 ) AND journalist ( x _ 4 ) AND rose . nmod . beside ( x _ 6 , x _ 9 ) AND road ( x _ 9 )	pp_dative_to_do_dative
The girl juggled the shark .	* girl ( x _ 1 ) ; * shark ( x _ 4 ) ; juggle . agent ( x _ 2 , x _ 1 ) AND juggle . theme ( x _ 2 , x _ 4 )	prim_to_obj_common
Grayson hoped that a cobra changed .	hope . agent ( x _ 1 , Grayson ) AND hope . ccomp ( x _ 1 , x _ 5 ) AND cobra ( x _ 4 ) AND change . theme ( x _ 5 , x _ 4 )	only_seen_as_transitive_subj_as_unacc_subj
The mouse sold the bird Lina .	* mouse ( x _ 1 ) ; * bird ( x _ 4 ) ; sell . agent ( x _ 2 , x _ 1 ) AND sell . recipient ( x _ 2 , x _ 4 ) AND sell . theme ( x _ 2 , Lina )	subj_to_obj_proper
Olivia wished that a hippo dusted .	wish . agent ( x _ 1 , Olivia ) AND wish . ccomp ( x _ 1 , x _ 5 ) AND hippo ( x _ 4 ) AND dust . agent ( x _ 5 , x _ 4 )	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
A cockroach cleaned the lollipop beside the stage .	* lollipop ( x _ 4 ) ; * stage ( x _ 7 ) ; cockroach ( x _ 1 ) AND clean . agent ( x _ 2 , x _ 1 ) AND clean . theme ( x _ 2 , x _ 4 ) AND lollipop . nmod . beside ( x _ 4 , x _ 7 )	obj_to_subj_common
A giraffe liked a shark .	giraffe ( x _ 1 ) AND like . agent ( x _ 2 , x _ 1 ) AND like . theme ( x _ 2 , x _ 4 ) AND shark ( x _ 4 )	prim_to_obj_common
Emma squeezed a bottle beside a chair .	squeeze . agent ( x _ 1 , Emma ) AND squeeze . theme ( x _ 1 , x _ 3 ) AND bottle ( x _ 3 ) AND bottle . nmod . beside ( x _ 3 , x _ 6 ) AND chair ( x _ 6 )	passive_to_active
Paula painted a donut .	paint . agent ( x _ 1 , Paula ) AND paint . theme ( x _ 1 , x _ 3 ) AND donut ( x _ 3 )	prim_to_subj_proper
Olivia baked Noah .	bake . agent ( x _ 1 , Olivia ) AND bake . theme ( x _ 1 , Noah )	obj_omitted_transitive_to_transitive
The shark lended a cake in a bag to a girl .	* shark ( x _ 1 ) ; lend . agent ( x _ 2 , x _ 1 ) AND lend . theme ( x _ 2 , x _ 4 ) AND lend . recipient ( x _ 2 , x _ 10 ) AND cake ( x _ 4 ) AND cake . nmod . in ( x _ 4 , x _ 7 ) AND bag ( x _ 7 ) AND girl ( x _ 10 )	prim_to_subj_common
The butterfly squeezed Liam .	* butterfly ( x _ 1 ) ; squeeze . agent ( x _ 2 , x _ 1 ) AND squeeze . theme ( x _ 2 , Liam )	passive_to_active
A sailor changed Lina .	sailor ( x _ 1 ) AND change . agent ( x _ 2 , x _ 1 ) AND change . theme ( x _ 2 , Lina )	subj_to_obj_proper
Emma admired that a hippo painted .	admire . agent ( x _ 1 , Emma ) AND admire . ccomp ( x _ 1 , x _ 5 ) AND hippo ( x _ 4 ) AND paint . agent ( x _ 5 , x _ 4 )	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
A monkey liked that a cobra rolled .	monkey ( x _ 1 ) AND like . agent ( x _ 2 , x _ 1 ) AND like . ccomp ( x _ 2 , x _ 6 ) AND cobra ( x _ 5 ) AND roll . theme ( x _ 6 , x _ 5 )	only_seen_as_transitive_subj_as_unacc_subj
Paula gave the boy the bat .	* boy ( x _ 3 ) ; * bat ( x _ 5 ) ; give . agent ( x _ 1 , Paula ) AND give . recipient ( x _ 1 , x _ 3 ) AND give . theme ( x _ 1 , x _ 5 )	prim_to_subj_proper
Emma drew Lina .	draw . agent ( x _ 1 , Emma ) AND draw . theme ( x _ 1 , Lina )	subj_to_obj_proper
A teacher baked the chicken .	* chicken ( x _ 4 ) ; teacher ( x _ 1 ) AND bake . agent ( x _ 2 , x _ 1 ) AND bake . theme ( x _ 2 , x _ 4 )	obj_omitted_transitive_to_transitive
Emma shipped the baby a cake on the bed .	* baby ( x _ 3 ) ; * bed ( x _ 8 ) ; ship . agent ( x _ 1 , Emma ) AND ship . recipient ( x _ 1 , x _ 3 ) AND ship . theme ( x _ 1 , x _ 5 ) AND cake ( x _ 5 ) AND cake . nmod . on ( x _ 5 , x _ 8 )	pp_dative_to_do_dative
Emma teleported the cake to Olivia .	* cake ( x _ 3 ) ; teleport . agent ( x _ 1 , Emma ) AND teleport . theme ( x _ 1 , x _ 3 ) AND teleport . recipient ( x _ 1 , Olivia )	do_dative_to_pp_dative
Paula hunted the mouse in a house .	* mouse ( x _ 3 ) ; hunt . agent ( x _ 1 , Paula ) AND hunt . theme ( x _ 1 , x _ 3 ) AND mouse . nmod . in ( x _ 3 , x _ 6 ) AND house ( x _ 6 )	prim_to_subj_proper
Charlie slid the cake in the glass .	* cake ( x _ 3 ) ; * glass ( x _ 6 ) ; slide . agent ( x _ 1 , Charlie ) AND slide . theme ( x _ 1 , x _ 3 ) AND cake . nmod . in ( x _ 3 , x _ 6 )	obj_to_subj_proper
Mason liked that Emma baked the cake beside a book .	* cake ( x _ 6 ) ; like . agent ( x _ 1 , Mason ) AND like . ccomp ( x _ 1 , x _ 4 ) AND bake . agent ( x _ 4 , Emma ) AND bake . theme ( x _ 4 , x _ 6 ) AND cake . nmod . beside ( x _ 6 , x _ 9 ) AND book ( x _ 9 )	obj_omitted_transitive_to_transitive
Liam liked that a tourist teleported a game to Ryan .	like . agent ( x _ 1 , Liam ) AND like . ccomp ( x _ 1 , x _ 5 ) AND tourist ( x _ 4 ) AND teleport . agent ( x _ 5 , x _ 4 ) AND teleport . theme ( x _ 5 , x _ 7 ) AND teleport . recipient ( x _ 5 , Ryan ) AND game ( x _ 7 )	do_dative_to_pp_dative
The girl shattered a drink in a coffin .	* girl ( x _ 1 ) ; shatter . agent ( x _ 2 , x _ 1 ) AND shatter . theme ( x _ 2 , x _ 4 ) AND drink ( x _ 4 ) AND drink . nmod . in ( x _ 4 , x _ 7 ) AND coffin ( x _ 7 )	unacc_to_transitive
A ball was blessed .	ball ( x _ 1 ) AND bless . theme ( x _ 3 , x _ 1 )	active_to_passive
A boy baked a girl .	boy ( x _ 1 ) AND bake . agent ( x _ 2 , x _ 1 ) AND bake . theme ( x _ 2 , x _ 4 ) AND girl ( x _ 4 )	obj_omitted_transitive_to_transitive
The teacher thought that a cobra rolled .	* teacher ( x _ 1 ) ; think . agent ( x _ 2 , x _ 1 ) AND think . ccomp ( x _ 2 , x _ 6 ) AND cobra ( x _ 5 ) AND roll . theme ( x _ 6 , x _ 5 )	only_seen_as_transitive_subj_as_unacc_subj
A hero painted the hedgehog beside a house .	* hedgehog ( x _ 4 ) ; hero ( x _ 1 ) AND paint . agent ( x _ 2 , x _ 1 ) AND paint . theme ( x _ 2 , x _ 4 ) AND hedgehog . nmod . beside ( x _ 4 , x _ 7 ) AND house ( x _ 7 )	subj_to_obj_common
A cat shipped a captain the chalk on the podium .	* chalk ( x _ 6 ) ; * podium ( x _ 9 ) ; cat ( x _ 1 ) AND ship . agent ( x _ 2 , x _ 1 ) AND ship . recipient ( x _ 2 , x _ 4 ) AND ship . theme ( x _ 2 , x _ 6 ) AND captain ( x _ 4 ) AND chalk . nmod . on ( x _ 6 , x _ 9 )	pp_dative_to_do_dative
Hannah tossed a shark .	toss . agent ( x _ 1 , Hannah ) AND toss . theme ( x _ 1 , x _ 3 ) AND shark ( x _ 3 )	prim_to_obj_common
A shark investigated .	shark ( x _ 1 ) AND investigate . agent ( x _ 2 , x _ 1 )	prim_to_subj_common
The cockroach ate Emma .	* cockroach ( x _ 1 ) ; eat . agent ( x _ 2 , x _ 1 ) AND eat . theme ( x _ 2 , Emma )	obj_to_subj_common
Liam burned a hedgehog .	burn . agent ( x _ 1 , Liam ) AND burn . theme ( x _ 1 , x _ 3 ) AND hedgehog ( x _ 3 )	subj_to_obj_common
The manager said that a cockroach froze Emma .	* manager ( x _ 1 ) ; say . agent ( x _ 2 , x _ 1 ) AND say . ccomp ( x _ 2 , x _ 6 ) AND cockroach ( x _ 5 ) AND freeze . agent ( x _ 6 , x _ 5 ) AND freeze . theme ( x _ 6 , Emma )	obj_to_subj_common
The cockroach rented the cat a cookie in a room .	* cockroach ( x _ 1 ) ; * cat ( x _ 4 ) ; rent . agent ( x _ 2 , x _ 1 ) AND rent . recipient ( x _ 2 , x _ 4 ) AND rent . theme ( x _ 2 , x _ 6 ) AND cookie ( x _ 6 ) AND cookie . nmod . in ( x _ 6 , x _ 9 ) AND room ( x _ 9 )	obj_to_subj_common
Paula juggled a cake .	juggle . agent ( x _ 1 , Paula ) AND juggle . theme ( x _ 1 , x _ 3 ) AND cake ( x _ 3 )	prim_to_subj_proper
A cat admired that a hippo talked .	cat ( x _ 1 ) AND admire . agent ( x _ 2 , x _ 1 ) AND admire . ccomp ( x _ 2 , x _ 6 ) AND hippo ( x _ 5 ) AND talk . agent ( x _ 6 , x _ 5 )	only_seen_as_unacc_subj_as_unerg_subj
The cockroach attempted to paint .	* cockroach ( x _ 1 ) ; attempt . agent ( x _ 2 , x _ 1 ) AND attempt . xcomp ( x _ 2 , x _ 4 ) AND paint . agent ( x _ 4 , x _ 1 )	obj_to_subj_common
A girl liked that a hippo slept .	girl ( x _ 1 ) AND like . agent ( x _ 2 , x _ 1 ) AND like . ccomp ( x _ 2 , x _ 6 ) AND hippo ( x _ 5 ) AND sleep . agent ( x _ 6 , x _ 5 )	only_seen_as_unacc_subj_as_unerg_subj
The boy teleported a leaf to Emma .	* boy ( x _ 1 ) ; teleport . agent ( x _ 2 , x _ 1 ) AND teleport . theme ( x _ 2 , x _ 4 ) AND teleport . recipient ( x _ 2 , Emma ) AND leaf ( x _ 4 )	do_dative_to_pp_dative
Joseph shipped the teacher the donut .	* teacher ( x _ 3 ) ; * donut ( x _ 5 ) ; ship . agent ( x _ 1 , Joseph ) AND ship . recipient ( x _ 1 , x _ 3 ) AND ship . theme ( x _ 1 , x _ 5 )	pp_dative_to_do_dative
Liam shipped Emma the balloon on the stage .	* balloon ( x _ 4 ) ; * stage ( x _ 7 ) ; ship . agent ( x _ 1 , Liam ) AND ship . recipient ( x _ 1 , Emma ) AND ship . theme ( x _ 1 , x _ 4 ) AND balloon . nmod . on ( x _ 4 , x _ 7 )	pp_dative_to_do_dative
A cookie was blessed by Emma .	cookie ( x _ 1 ) AND bless . theme ( x _ 3 , x _ 1 ) AND bless . agent ( x _ 3 , Emma )	active_to_passive
A shark slid a resident .	shark ( x _ 1 ) AND slide . agent ( x _ 2 , x _ 1 ) AND slide . theme ( x _ 2 , x _ 4 ) AND resident ( x _ 4 )	prim_to_subj_common
Luna hoped that the hippo ate .	* hippo ( x _ 4 ) ; hope . agent ( x _ 1 , Luna ) AND hope . ccomp ( x _ 1 , x _ 5 ) AND eat . agent ( x _ 5 , x _ 4 )	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
Sebastian squeezed a child .	squeeze . agent ( x _ 1 , Sebastian ) AND squeeze . theme ( x _ 1 , x _ 3 ) AND child ( x _ 3 )	passive_to_active
A dog fed the girl the hedgehog .	* girl ( x _ 4 ) ; * hedgehog ( x _ 6 ) ; dog ( x _ 1 ) AND feed . agent ( x _ 2 , x _ 1 ) AND feed . recipient ( x _ 2 , x _ 4 ) AND feed . theme ( x _ 2 , x _ 6 )	subj_to_obj_common
Charlie gave William the purse on the stage .	* purse ( x _ 4 ) ; * stage ( x _ 7 ) ; give . agent ( x _ 1 , Charlie ) AND give . recipient ( x _ 1 , William ) AND give . theme ( x _ 1 , x _ 4 ) AND purse . nmod . on ( x _ 4 , x _ 7 )	obj_to_subj_proper
The cockroach passed a cookie in a house to Emma .	* cockroach ( x _ 1 ) ; pass . agent ( x _ 2 , x _ 1 ) AND pass . theme ( x _ 2 , x _ 4 ) AND pass . recipient ( x _ 2 , Emma ) AND cookie ( x _ 4 ) AND cookie . nmod . in ( x _ 4 , x _ 7 ) AND house ( x _ 7 )	obj_to_subj_common
Paula liked the girl beside the stage .	* girl ( x _ 3 ) ; * stage ( x _ 6 ) ; like . agent ( x _ 1 , Paula ) AND like . theme ( x _ 1 , x _ 3 ) AND girl . nmod . beside ( x _ 3 , x _ 6 )	prim_to_subj_proper
Luke shattered the cookie in the cabinet .	* cookie ( x _ 3 ) ; * cabinet ( x _ 6 ) ; shatter . agent ( x _ 1 , Luke ) AND shatter . theme ( x _ 1 , x _ 3 ) AND cookie . nmod . in ( x _ 3 , x _ 6 )	unacc_to_transitive
Sophia squeezed the donut .	* donut ( x _ 3 ) ; squeeze . agent ( x _ 1 , Sophia ) AND squeeze . theme ( x _ 1 , x _ 3 )	passive_to_active
A president floated Lina .	president ( x _ 1 ) AND float . agent ( x _ 2 , x _ 1 ) AND float . theme ( x _ 2 , Lina )	subj_to_obj_proper
Ava expected that Noah rolled Paula .	expect . agent ( x _ 1 , Ava ) AND expect . ccomp ( x _ 1 , x _ 4 ) AND roll . agent ( x _ 4 , Noah ) AND roll . theme ( x _ 4 , Paula )	prim_to_obj_proper
Paula preferred to sneeze .	prefer . agent ( x _ 1 , Paula ) AND prefer . xcomp ( x _ 1 , x _ 3 ) AND sneeze . agent ( x _ 3 , Paula )	prim_to_subj_proper
Ava baked the girl .	* girl ( x _ 3 ) ; bake . agent ( x _ 1 , Ava ) AND bake . theme ( x _ 1 , x _ 3 )	obj_omitted_transitive_to_transitive
The bear liked that a cobra split .	* bear ( x _ 1 ) ; like . agent ( x _ 2 , x _ 1 ) AND like . ccomp ( x _ 2 , x _ 6 ) AND cobra ( x _ 5 ) AND split . theme ( x _ 6 , x _ 5 )	only_seen_as_transitive_subj_as_unacc_subj
The cockroach wired the cake beside the table to a bear .	* cockroach ( x _ 1 ) ; * cake ( x _ 4 ) ; * table ( x _ 7 ) ; wire . agent ( x _ 2 , x _ 1 ) AND wire . theme ( x _ 2 , x _ 4 ) AND wire . recipient ( x _ 2 , x _ 10 ) AND cake . nmod . beside ( x _ 4 , x _ 7 ) AND bear ( x _ 10 )	obj_to_subj_common
The frog squeezed a cake beside a table .	* frog ( x _ 1 ) ; squeeze . agent ( x _ 2 , x _ 1 ) AND squeeze . theme ( x _ 2 , x _ 4 ) AND cake ( x _ 4 ) AND cake . nmod . beside ( x _ 4 , x _ 7 ) AND table ( x _ 7 )	passive_to_active
Emma noticed that the shark sent a boy the lollipop .	* shark ( x _ 4 ) ; * lollipop ( x _ 9 ) ; notice . agent ( x _ 1 , Emma ) AND notice . ccomp ( x _ 1 , x _ 5 ) AND send . agent ( x _ 5 , x _ 4 ) AND send . recipient ( x _ 5 , x _ 7 ) AND send . theme ( x _ 5 , x _ 9 ) AND boy ( x _ 7 )	prim_to_subj_common
A cockroach inflated a boy .	cockroach ( x _ 1 ) AND inflate . agent ( x _ 2 , x _ 1 ) AND inflate . theme ( x _ 2 , x _ 4 ) AND boy ( x _ 4 )	obj_to_subj_common
The shark loved to walk .	* shark ( x _ 1 ) ; love . agent ( x _ 2 , x _ 1 ) AND love . xcomp ( x _ 2 , x _ 4 ) AND walk . agent ( x _ 4 , x _ 1 )	prim_to_subj_common
Emma offered Paula to the dog .	* dog ( x _ 5 ) ; offer . agent ( x _ 1 , Emma ) AND offer . theme ( x _ 1 , Paula ) AND offer . recipient ( x _ 1 , x _ 5 )	prim_to_obj_proper
The baby believed that a girl teleported the cake beside the table to Liam .	* baby ( x _ 1 ) ; * cake ( x _ 8 ) ; * table ( x _ 11 ) ; believe . agent ( x _ 2 , x _ 1 ) AND believe . ccomp ( x _ 2 , x _ 6 ) AND girl ( x _ 5 ) AND teleport . agent ( x _ 6 , x _ 5 ) AND teleport . theme ( x _ 6 , x _ 8 ) AND teleport . recipient ( x _ 6 , Liam ) AND cake . nmod . beside ( x _ 8 , x _ 11 )	do_dative_to_pp_dative
Charlie liked a fruit beside the book .	* book ( x _ 6 ) ; like . agent ( x _ 1 , Charlie ) AND like . theme ( x _ 1 , x _ 3 ) AND fruit ( x _ 3 ) AND fruit . nmod . beside ( x _ 3 , x _ 6 )	obj_to_subj_proper
Noah burned a shark in a corner .	burn . agent ( x _ 1 , Noah ) AND burn . theme ( x _ 1 , x _ 3 ) AND shark ( x _ 3 ) AND shark . nmod . in ( x _ 3 , x _ 6 ) AND corner ( x _ 6 )	prim_to_obj_common
Paula drew a pumpkin in the garden .	* garden ( x _ 6 ) ; draw . agent ( x _ 1 , Paula ) AND draw . theme ( x _ 1 , x _ 3 ) AND pumpkin ( x _ 3 ) AND pumpkin . nmod . in ( x _ 3 , x _ 6 )	prim_to_subj_proper
Paula helped a girl beside the table .	* table ( x _ 6 ) ; help . agent ( x _ 1 , Paula ) AND help . theme ( x _ 1 , x _ 3 ) AND girl ( x _ 3 ) AND girl . nmod . beside ( x _ 3 , x _ 6 )	prim_to_subj_proper
The lawyer hoped that the tourist believed that Ava teleported the cake beside the table to the girl .	* lawyer ( x _ 1 ) ; * tourist ( x _ 5 ) ; * cake ( x _ 11 ) ; * table ( x _ 14 ) ; * girl ( x _ 17 ) ; hope . agent ( x _ 2 , x _ 1 ) AND hope . ccomp ( x _ 2 , x _ 6 ) AND believe . agent ( x _ 6 , x _ 5 ) AND believe . ccomp ( x _ 6 , x _ 9 ) AND teleport . agent ( x _ 9 , Ava ) AND teleport . theme ( x _ 9 , x _ 11 ) AND teleport . recipient ( x _ 9 , x _ 17 ) AND cake . nmod . beside ( x _ 11 , x _ 14 )	do_dative_to_pp_dative
A sailor supported that a girl poked Lina .	sailor ( x _ 1 ) AND support . agent ( x _ 2 , x _ 1 ) AND support . ccomp ( x _ 2 , x _ 6 ) AND girl ( x _ 5 ) AND poke . agent ( x _ 6 , x _ 5 ) AND poke . theme ( x _ 6 , Lina )	subj_to_obj_proper
Emma teleported the cake beside a table to the girl .	* cake ( x _ 3 ) ; * girl ( x _ 9 ) ; teleport . agent ( x _ 1 , Emma ) AND teleport . theme ( x _ 1 , x _ 3 ) AND teleport . recipient ( x _ 1 , x _ 9 ) AND cake . nmod . beside ( x _ 3 , x _ 6 ) AND table ( x _ 6 )	do_dative_to_pp_dative
