The donut on the mound was slid by a child on the computer .	* donut ( x _ 1 ) ; * mound ( x _ 4 ) ; * computer ( x _ 12 ) ; donut . nmod . on ( x _ 1 , x _ 4 ) AND slide . theme ( x _ 6 , x _ 1 ) AND slide . agent ( x _ 6 , x _ 9 ) AND child ( x _ 9 ) AND child . nmod . on ( x _ 9 , x _ 12 )	obj_pp_to_subj_pp
The zebra sold Ethan a cake in a cupboard in a castle on the road in the hole beside the trainee on the table in a house in a room in the box beside a sailor in a microwave .	* zebra ( x _ 1 ) ; * road ( x _ 14 ) ; * hole ( x _ 17 ) ; * trainee ( x _ 20 ) ; * table ( x _ 23 ) ; * box ( x _ 32 ) ; sell . agent ( x _ 2 , x _ 1 ) AND sell . recipient ( x _ 2 , Ethan ) AND sell . theme ( x _ 2 , x _ 5 ) AND cake ( x _ 5 ) AND cake . nmod . in ( x _ 5 , x _ 8 ) AND cupboard ( x _ 8 ) AND cupboard . nmod . in ( x _ 8 , x _ 11 ) AND castle ( x _ 11 ) AND castle . nmod . on ( x _ 11 , x _ 14 ) AND road . nmod . in ( x _ 14 , x _ 17 ) AND hole . nmod . beside ( x _ 17 , x _ 20 ) AND trainee . nmod . on ( x _ 20 , x _ 23 ) AND table . nmod . in ( x _ 23 , x _ 26 ) AND house ( x _ 26 ) AND house . nmod . in ( x _ 26 , x _ 29 ) AND room ( x _ 29 ) AND room . nmod . in ( x _ 29 , x _ 32 ) AND box . nmod . beside ( x _ 32 , x _ 35 ) AND sailor ( x _ 35 ) AND sailor . nmod . in ( x _ 35 , x _ 38 ) AND microwave ( x _ 38 )	pp_recursion
The dog in a bakery in the bag sneezed .	* dog ( x _ 1 ) ; * bag ( x _ 7 ) ; dog . nmod . in ( x _ 1 , x _ 4 ) AND bakery ( x _ 4 ) AND bakery . nmod . in ( x _ 4 , x _ 7 ) AND sneeze . agent ( x _ 8 , x _ 1 )	obj_pp_to_subj_pp
A girl on the stool on the table drew a frog .	* stool ( x _ 4 ) ; * table ( x _ 7 ) ; girl ( x _ 1 ) AND girl . nmod . on ( x _ 1 , x _ 4 ) AND stool . nmod . on ( x _ 4 , x _ 7 ) AND draw . agent ( x _ 8 , x _ 1 ) AND draw . theme ( x _ 8 , x _ 10 ) AND frog ( x _ 10 )	obj_pp_to_subj_pp
A donut on a table grew .	donut ( x _ 1 ) AND donut . nmod . on ( x _ 1 , x _ 4 ) AND table ( x _ 4 ) AND grow . theme ( x _ 5 , x _ 1 )	obj_pp_to_subj_pp
Camila wished that Emma noticed that a butterfly admired that the professor believed that Mia liked that Liam appreciated that the giraffe liked that William proved that Zoe noticed that the zebra thought that Leo liked that Ava confessed that the plate burned .	* professor ( x _ 11 ) ; * giraffe ( x _ 21 ) ; * zebra ( x _ 31 ) ; * plate ( x _ 41 ) ; wish . agent ( x _ 1 , Camila ) AND wish . ccomp ( x _ 1 , x _ 4 ) AND notice . agent ( x _ 4 , Emma ) AND notice . ccomp ( x _ 4 , x _ 8 ) AND butterfly ( x _ 7 ) AND admire . agent ( x _ 8 , x _ 7 ) AND admire . ccomp ( x _ 8 , x _ 12 ) AND believe . agent ( x _ 12 , x _ 11 ) AND believe . ccomp ( x _ 12 , x _ 15 ) AND like . agent ( x _ 15 , Mia ) AND like . ccomp ( x _ 15 , x _ 18 ) AND appreciate . agent ( x _ 18 , Liam ) AND appreciate . ccomp ( x _ 18 , x _ 22 ) AND like . agent ( x _ 22 , x _ 21 ) AND like . ccomp ( x _ 22 , x _ 25 ) AND prove . agent ( x _ 25 , William ) AND prove . ccomp ( x _ 25 , x _ 28 ) AND notice . agent ( x _ 28 , Zoe ) AND notice . ccomp ( x _ 28 , x _ 32 ) AND think . agent ( x _ 32 , x _ 31 ) AND think . ccomp ( x _ 32 , x _ 35 ) AND like . agent ( x _ 35 , Leo ) AND like . ccomp ( x _ 35 , x _ 38 ) AND confess . agent ( x _ 38 , Ava ) AND confess . ccomp ( x _ 38 , x _ 42 ) AND burn . theme ( x _ 42 , x _ 41 )	cp_recursion
James valued that a cow liked that Liam said that Amelia said that a cat valued that a giraffe thought that Andrew thought that Emma liked that a bee expected that the girl hoped that the child confessed that a cake was found .	* girl ( x _ 32 ) ; * child ( x _ 36 ) ; value . agent ( x _ 1 , James ) AND value . ccomp ( x _ 1 , x _ 5 ) AND cow ( x _ 4 ) AND like . agent ( x _ 5 , x _ 4 ) AND like . ccomp ( x _ 5 , x _ 8 ) AND say . agent ( x _ 8 , Liam ) AND say . ccomp ( x _ 8 , x _ 11 ) AND say . agent ( x _ 11 , Amelia ) AND say . ccomp ( x _ 11 , x _ 15 ) AND cat ( x _ 14 ) AND value . agent ( x _ 15 , x _ 14 ) AND value . ccomp ( x _ 15 , x _ 19 ) AND giraffe ( x _ 18 ) AND think . agent ( x _ 19 , x _ 18 ) AND think . ccomp ( x _ 19 , x _ 22 ) AND think . agent ( x _ 22 , Andrew ) AND think . ccomp ( x _ 22 , x _ 25 ) AND like . agent ( x _ 25 , Emma ) AND like . ccomp ( x _ 25 , x _ 29 ) AND bee ( x _ 28 ) AND expect . agent ( x _ 29 , x _ 28 ) AND expect . ccomp ( x _ 29 , x _ 33 ) AND hope . agent ( x _ 33 , x _ 32 ) AND hope . ccomp ( x _ 33 , x _ 37 ) AND confess . agent ( x _ 37 , x _ 36 ) AND confess . ccomp ( x _ 37 , x _ 42 ) AND cake ( x _ 40 ) AND find . theme ( x _ 42 , x _ 40 )	cp_recursion
Emma admired the book in a cubicle in a room beside the truck .	* book ( x _ 3 ) ; * truck ( x _ 12 ) ; admire . agent ( x _ 1 , Emma ) AND admire . theme ( x _ 1 , x _ 3 ) AND book . nmod . in ( x _ 3 , x _ 6 ) AND cubicle ( x _ 6 ) AND cubicle . nmod . in ( x _ 6 , x _ 9 ) AND room ( x _ 9 ) AND room . nmod . beside ( x _ 9 , x _ 12 )	pp_recursion
The cake in the house was painted .	* cake ( x _ 1 ) ; * house ( x _ 4 ) ; cake . nmod . in ( x _ 1 , x _ 4 ) AND paint . theme ( x _ 6 , x _ 1 )	obj_pp_to_subj_pp
The sailor in a house lended a biscuit on a table to a goose .	* sailor ( x _ 1 ) ; sailor . nmod . in ( x _ 1 , x _ 4 ) AND house ( x _ 4 ) AND lend . agent ( x _ 5 , x _ 1 ) AND lend . theme ( x _ 5 , x _ 7 ) AND lend . recipient ( x _ 5 , x _ 13 ) AND biscuit ( x _ 7 ) AND biscuit . nmod . on ( x _ 7 , x _ 10 ) AND table ( x _ 10 ) AND goose ( x _ 13 )	obj_pp_to_subj_pp
Amelia admired that a spokesman liked that Madison confessed that Jayden hoped that a girl believed that Aiden proved that a bird hoped that a bear liked that Lucas imagined that Noah hoped that a boy liked that Ava ate .	admire . agent ( x _ 1 , Amelia ) AND admire . ccomp ( x _ 1 , x _ 5 ) AND spokesman ( x _ 4 ) AND like . agent ( x _ 5 , x _ 4 ) AND like . ccomp ( x _ 5 , x _ 8 ) AND confess . agent ( x _ 8 , Madison ) AND confess . ccomp ( x _ 8 , x _ 11 ) AND hope . agent ( x _ 11 , Jayden ) AND hope . ccomp ( x _ 11 , x _ 15 ) AND girl ( x _ 14 ) AND believe . agent ( x _ 15 , x _ 14 ) AND believe . ccomp ( x _ 15 , x _ 18 ) AND prove . agent ( x _ 18 , Aiden ) AND prove . ccomp ( x _ 18 , x _ 22 ) AND bird ( x _ 21 ) AND hope . agent ( x _ 22 , x _ 21 ) AND hope . ccomp ( x _ 22 , x _ 26 ) AND bear ( x _ 25 ) AND like . agent ( x _ 26 , x _ 25 ) AND like . ccomp ( x _ 26 , x _ 29 ) AND imagine . agent ( x _ 29 , Lucas ) AND imagine . ccomp ( x _ 29 , x _ 32 ) AND hope . agent ( x _ 32 , Noah ) AND hope . ccomp ( x _ 32 , x _ 36 ) AND boy ( x _ 35 ) AND like . agent ( x _ 36 , x _ 35 ) AND like . ccomp ( x _ 36 , x _ 39 ) AND eat . agent ( x _ 39 , Ava )	cp_recursion
A dog gave Olivia a cake on the table on a stool in the container on the bench on a plate .	* table ( x _ 8 ) ; * container ( x _ 14 ) ; * bench ( x _ 17 ) ; dog ( x _ 1 ) AND give . agent ( x _ 2 , x _ 1 ) AND give . recipient ( x _ 2 , Olivia ) AND give . theme ( x _ 2 , x _ 5 ) AND cake ( x _ 5 ) AND cake . nmod . on ( x _ 5 , x _ 8 ) AND table . nmod . on ( x _ 8 , x _ 11 ) AND stool ( x _ 11 ) AND stool . nmod . in ( x _ 11 , x _ 14 ) AND container . nmod . on ( x _ 14 , x _ 17 ) AND bench . nmod . on ( x _ 17 , x _ 20 ) AND plate ( x _ 20 )	pp_recursion
James liked that Dylan liked that Ava liked that the boy respected that Jack admired that the girl hoped that Michael floated .	* boy ( x _ 10 ) ; * girl ( x _ 17 ) ; like . agent ( x _ 1 , James ) AND like . ccomp ( x _ 1 , x _ 4 ) AND like . agent ( x _ 4 , Dylan ) AND like . ccomp ( x _ 4 , x _ 7 ) AND like . agent ( x _ 7 , Ava ) AND like . ccomp ( x _ 7 , x _ 11 ) AND respect . agent ( x _ 11 , x _ 10 ) AND respect . ccomp ( x _ 11 , x _ 14 ) AND admire . agent ( x _ 14 , Jack ) AND admire . ccomp ( x _ 14 , x _ 18 ) AND hope . agent ( x _ 18 , x _ 17 ) AND hope . ccomp ( x _ 18 , x _ 21 ) AND float . theme ( x _ 21 , Michael )	cp_recursion
A visitor in the pile rolled a resident .	* pile ( x _ 4 ) ; visitor ( x _ 1 ) AND visitor . nmod . in ( x _ 1 , x _ 4 ) AND roll . agent ( x _ 5 , x _ 1 ) AND roll . theme ( x _ 5 , x _ 7 ) AND resident ( x _ 7 )	obj_pp_to_subj_pp
The girl in the vehicle needed to walk .	* girl ( x _ 1 ) ; * vehicle ( x _ 4 ) ; girl . nmod . in ( x _ 1 , x _ 4 ) AND need . agent ( x _ 5 , x _ 1 ) AND need . xcomp ( x _ 5 , x _ 7 ) AND walk . agent ( x _ 7 , x _ 1 )	obj_pp_to_subj_pp
The girl wished that a crocodile declared that the boy admired that Emma liked that Evelyn was passed a drink .	* girl ( x _ 1 ) ; * boy ( x _ 9 ) ; wish . agent ( x _ 2 , x _ 1 ) AND wish . ccomp ( x _ 2 , x _ 6 ) AND crocodile ( x _ 5 ) AND declare . agent ( x _ 6 , x _ 5 ) AND declare . ccomp ( x _ 6 , x _ 10 ) AND admire . agent ( x _ 10 , x _ 9 ) AND admire . ccomp ( x _ 10 , x _ 13 ) AND like . agent ( x _ 13 , Emma ) AND like . ccomp ( x _ 13 , x _ 17 ) AND pass . recipient ( x _ 17 , Evelyn ) AND pass . theme ( x _ 17 , x _ 19 ) AND drink ( x _ 19 )	cp_recursion
Emma liked the cake beside the TV in a house beside a boat on the surface on the cloth beside the chair beside the table .	* cake ( x _ 3 ) ; * tv ( x _ 6 ) ; * surface ( x _ 15 ) ; * cloth ( x _ 18 ) ; * chair ( x _ 21 ) ; * table ( x _ 24 ) ; like . agent ( x _ 1 , Emma ) AND like . theme ( x _ 1 , x _ 3 ) AND cake . nmod . beside ( x _ 3 , x _ 6 ) AND tv . nmod . in ( x _ 6 , x _ 9 ) AND house ( x _ 9 ) AND house . nmod . beside ( x _ 9 , x _ 12 ) AND boat ( x _ 12 ) AND boat . nmod . on ( x _ 12 , x _ 15 ) AND surface . nmod . on ( x _ 15 , x _ 18 ) AND cloth . nmod . beside ( x _ 18 , x _ 21 ) AND chair . nmod . beside ( x _ 21 , x _ 24 )	pp_recursion
The girl liked that a fly liked that the goose liked that a dog confessed that the boy said that the giraffe liked that Olivia admired that a cat liked that Lucas hoped that a spokesman admired that Ryan hoped that Layla supported that a cake was thrown by the kid .	* girl ( x _ 1 ) ; * goose ( x _ 9 ) ; * boy ( x _ 17 ) ; * giraffe ( x _ 21 ) ; * kid ( x _ 50 ) ; like . agent ( x _ 2 , x _ 1 ) AND like . ccomp ( x _ 2 , x _ 6 ) AND fly ( x _ 5 ) AND like . agent ( x _ 6 , x _ 5 ) AND like . ccomp ( x _ 6 , x _ 10 ) AND like . agent ( x _ 10 , x _ 9 ) AND like . ccomp ( x _ 10 , x _ 14 ) AND dog ( x _ 13 ) AND confess . agent ( x _ 14 , x _ 13 ) AND confess . ccomp ( x _ 14 , x _ 18 ) AND say . agent ( x _ 18 , x _ 17 ) AND say . ccomp ( x _ 18 , x _ 22 ) AND like . agent ( x _ 22 , x _ 21 ) AND like . ccomp ( x _ 22 , x _ 25 ) AND admire . agent ( x _ 25 , Olivia ) AND admire . ccomp ( x _ 25 , x _ 29 ) AND cat ( x _ 28 ) AND like . agent ( x _ 29 , x _ 28 ) AND like . ccomp ( x _ 29 , x _ 32 ) AND hope . agent ( x _ 32 , Lucas ) AND hope . ccomp ( x _ 32 , x _ 36 ) AND spokesman ( x _ 35 ) AND admire . agent ( x _ 36 , x _ 35 ) AND admire . ccomp ( x _ 36 , x _ 39 ) AND hope . agent ( x _ 39 , Ryan ) AND hope . ccomp ( x _ 39 , x _ 42 ) AND support . agent ( x _ 42 , Layla ) AND support . ccomp ( x _ 42 , x _ 47 ) AND cake ( x _ 45 ) AND throw . theme ( x _ 47 , x _ 45 ) AND throw . agent ( x _ 47 , x _ 50 )	cp_recursion
Samuel noticed that Emma supported that Noah meant that Victoria liked that Jacob sent Liam the donut in a car .	* donut ( x _ 16 ) ; notice . agent ( x _ 1 , Samuel ) AND notice . ccomp ( x _ 1 , x _ 4 ) AND support . agent ( x _ 4 , Emma ) AND support . ccomp ( x _ 4 , x _ 7 ) AND mean . agent ( x _ 7 , Noah ) AND mean . ccomp ( x _ 7 , x _ 10 ) AND like . agent ( x _ 10 , Victoria ) AND like . ccomp ( x _ 10 , x _ 13 ) AND send . agent ( x _ 13 , Jacob ) AND send . recipient ( x _ 13 , Liam ) AND send . theme ( x _ 13 , x _ 16 ) AND donut . nmod . in ( x _ 16 , x _ 19 ) AND car ( x _ 19 )	cp_recursion
Ava noticed that Matthew liked that Amelia tolerated that Emily noticed that Lincoln liked that Liam liked that Penelope liked that William ate .	notice . agent ( x _ 1 , Ava ) AND notice . ccomp ( x _ 1 , x _ 4 ) AND like . agent ( x _ 4 , Matthew ) AND like . ccomp ( x _ 4 , x _ 7 ) AND tolerate . agent ( x _ 7 , Amelia ) AND tolerate . ccomp ( x _ 7 , x _ 10 ) AND notice . agent ( x _ 10 , Emily ) AND notice . ccomp ( x _ 10 , x _ 13 ) AND like . agent ( x _ 13 , Lincoln ) AND like . ccomp ( x _ 13 , x _ 16 ) AND like . agent ( x _ 16 , Liam ) AND like . ccomp ( x _ 16 , x _ 19 ) AND like . agent ( x _ 19 , Penelope ) AND like . ccomp ( x _ 19 , x _ 22 ) AND eat . agent ( x _ 22 , William )	cp_recursion
Oliver liked that Noah noticed that David appreciated that Avery mailed a cake to a girl .	like . agent ( x _ 1 , Oliver ) AND like . ccomp ( x _ 1 , x _ 4 ) AND notice . agent ( x _ 4 , Noah ) AND notice . ccomp ( x _ 4 , x _ 7 ) AND appreciate . agent ( x _ 7 , David ) AND appreciate . ccomp ( x _ 7 , x _ 10 ) AND mail . agent ( x _ 10 , Avery ) AND mail . theme ( x _ 10 , x _ 12 ) AND mail . recipient ( x _ 10 , x _ 15 ) AND cake ( x _ 12 ) AND girl ( x _ 15 )	cp_recursion
John noticed that a girl hoped that Liam imagined that the donut rolled .	* donut ( x _ 11 ) ; notice . agent ( x _ 1 , John ) AND notice . ccomp ( x _ 1 , x _ 5 ) AND girl ( x _ 4 ) AND hope . agent ( x _ 5 , x _ 4 ) AND hope . ccomp ( x _ 5 , x _ 8 ) AND imagine . agent ( x _ 8 , Liam ) AND imagine . ccomp ( x _ 8 , x _ 12 ) AND roll . theme ( x _ 12 , x _ 11 )	cp_recursion
A hen tolerated that a writer confessed that a sheep believed that Asher confessed that the donkey liked that the bird believed that Amelia liked that Evelyn confessed that the girl confessed that a knife was enlarged .	* donkey ( x _ 16 ) ; * bird ( x _ 20 ) ; * girl ( x _ 30 ) ; hen ( x _ 1 ) AND tolerate . agent ( x _ 2 , x _ 1 ) AND tolerate . ccomp ( x _ 2 , x _ 6 ) AND writer ( x _ 5 ) AND confess . agent ( x _ 6 , x _ 5 ) AND confess . ccomp ( x _ 6 , x _ 10 ) AND sheep ( x _ 9 ) AND believe . agent ( x _ 10 , x _ 9 ) AND believe . ccomp ( x _ 10 , x _ 13 ) AND confess . agent ( x _ 13 , Asher ) AND confess . ccomp ( x _ 13 , x _ 17 ) AND like . agent ( x _ 17 , x _ 16 ) AND like . ccomp ( x _ 17 , x _ 21 ) AND believe . agent ( x _ 21 , x _ 20 ) AND believe . ccomp ( x _ 21 , x _ 24 ) AND like . agent ( x _ 24 , Amelia ) AND like . ccomp ( x _ 24 , x _ 27 ) AND confess . agent ( x _ 27 , Evelyn ) AND confess . ccomp ( x _ 27 , x _ 31 ) AND confess . agent ( x _ 31 , x _ 30 ) AND confess . ccomp ( x _ 31 , x _ 36 ) AND knife ( x _ 34 ) AND enlarge . theme ( x _ 36 , x _ 34 )	cp_recursion
The guest liked that Emma said that a student liked that a bird said that James proved that the scientist liked that Charlotte hoped that a wolf said that Ava hoped that Olivia liked that the donut floated .	* guest ( x _ 1 ) ; * scientist ( x _ 19 ) ; * donut ( x _ 36 ) ; like . agent ( x _ 2 , x _ 1 ) AND like . ccomp ( x _ 2 , x _ 5 ) AND say . agent ( x _ 5 , Emma ) AND say . ccomp ( x _ 5 , x _ 9 ) AND student ( x _ 8 ) AND like . agent ( x _ 9 , x _ 8 ) AND like . ccomp ( x _ 9 , x _ 13 ) AND bird ( x _ 12 ) AND say . agent ( x _ 13 , x _ 12 ) AND say . ccomp ( x _ 13 , x _ 16 ) AND prove . agent ( x _ 16 , James ) AND prove . ccomp ( x _ 16 , x _ 20 ) AND like . agent ( x _ 20 , x _ 19 ) AND like . ccomp ( x _ 20 , x _ 23 ) AND hope . agent ( x _ 23 , Charlotte ) AND hope . ccomp ( x _ 23 , x _ 27 ) AND wolf ( x _ 26 ) AND say . agent ( x _ 27 , x _ 26 ) AND say . ccomp ( x _ 27 , x _ 30 ) AND hope . agent ( x _ 30 , Ava ) AND hope . ccomp ( x _ 30 , x _ 33 ) AND like . agent ( x _ 33 , Olivia ) AND like . ccomp ( x _ 33 , x _ 37 ) AND float . theme ( x _ 37 , x _ 36 )	cp_recursion
A girl in the house slept .	* house ( x _ 4 ) ; girl ( x _ 1 ) AND girl . nmod . in ( x _ 1 , x _ 4 ) AND sleep . agent ( x _ 5 , x _ 1 )	obj_pp_to_subj_pp
